codigo,nome,indicador,unidade_geografica,nome_indicador,unidade_indicador,meta_oms,ano_recente,valor_recente,nascidos_vivos_recente,anos_validos,inclinacao_anual,projecao_2030,status_oms
23006,23006,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,63.0384534566085,4759,4,2.26445384221336,107.24865933615,Meta atingida
23007,23007,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,187.96992481203,1596,4,3.81312650105445,194.875612970602,Fora do caminho
23008,23008,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,89.5455563017685,4467,4,6.86365047921745,224.455710004728,Fora do caminho
23009,23009,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,38.8802488335925,2572,4,-3.82450334803741,29.5563883421883,Meta atingida
23010,23010,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,67.0465973851827,2983,4,-6.06416295451515,0,Meta atingida
23011,23011,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,72.9040097205346,8230,4,-1.9119392935746,30.2296903605861,No caminho
23012,23012,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,28.0504908835905,3565,4,-4.9112221711767,0,Meta atingida
23013,23013,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,118.83541295306,5049,4,2.2751461786693,143.28172546017,Fora do caminho
23014,23014,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,0,1408,4,-13.6090881918737,0,Meta atingida
23015,23015,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,0,3837,4,-2.67783476695994,42.0849455310299,Meta atingida
23016,23016,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,42.7899015832264,2337,4,2.82681057636276,111.907680549468,Meta atingida
23017,23017,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,0,2165,4,-11.9045142902916,0,Meta atingida
23018,23018,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,126.968004062976,3938,4,0.711612296036459,102.408402070472,Fora do caminho
23019,23019,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,0,3183,4,-2.19023868077976,0,Meta atingida
23020,23020,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,94.984802431611,5264,4,2.43036272115977,155.67169105432,Fora do caminho
23021,23021,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,14.5201103528387,6887,4,-6.77645525913648,0,Meta atingida
